"","year","month","day","Tmax","Tmin","Ppt","interpYN"
"747",1927,1,17,28,19,0,0
"748",1927,1,18,30,18,0,0
"749",1927,1,19,22,2,0,0
"750",1927,1,20,7,1,0.19,0
"751",1927,1,21,13,-16,0,0
"752",1927,1,22,15,-17,0,0
"753",1927,1,23,25,-9,0,0
"754",1927,1,24,32,-3,0,0
"755",1927,1,25,31,5,0,0
"756",1927,1,26,30,1,0,0
"757",1927,1,27,29,15,0,0
"758",1927,1,28,34,15,0.04,0
"759",1927,1,29,34,2,0,0
"760",1927,1,30,28,4,0,0
"761",1927,1,31,22,6,0.01,0
"762",1927,2,1,34,15,0,0
"763",1927,2,2,36,32,0.08,0
"764",1927,2,3,43,28,0,0
"765",1927,2,4,40,25,0.36,0
"766",1927,2,5,38,19,0,0
"767",1927,2,6,32,10,0.03,0
"768",1927,2,7,39,6,0,0
"769",1927,2,8,27,6,0,0
"770",1927,2,9,32,-11,0,0
"771",1927,2,10,30,-8,0,0
"772",1927,2,11,30,-2,0,0
"773",1927,2,12,24,3,0,0
"774",1927,2,13,24,3,0,0
"775",1927,2,14,28,8,0.03,0
"776",1927,2,15,35,20,0.01,0
"777",1927,2,16,36,23,0.01,0
"778",1927,2,17,37,20,0,0
"779",1927,2,18,34,25,0.03,0
"780",1927,2,19,35,9,0,0
"781",1927,2,20,39,25,0.04,0
"782",1927,2,21,45,29,0,0
"783",1927,2,22,42,14,0,0
"784",1927,2,23,31,7,0,0
"785",1927,2,24,34,3,0.01,0
"786",1927,2,25,40,5,0,0
"787",1927,2,26,43,23,0.05,0
"788",1927,2,27,33,12,0,0
"789",1927,2,28,36,12,0,0
"790",1927,3,1,42,20,0,0
"791",1927,3,2,43,18,0,0
"792",1927,3,3,45,21,0,0
"793",1927,3,4,41,25,0,0
"794",1927,3,5,45,23,0,0
"795",1927,3,6,49,20,0,0
"796",1927,3,7,45,14,0,0
"797",1927,3,8,40,18,0,0
"798",1927,3,9,38,19,0.05,0
"799",1927,3,10,42,22,0,0
"800",1927,3,11,39,6,0,0
"801",1927,3,12,40,12,0,0
"802",1927,3,13,45,29,0,0
"803",1927,3,14,44,29,0,0
"804",1927,3,15,38,13,0,0
"805",1927,3,16,37,13,0,0
"806",1927,3,17,37,18,0,0
"807",1927,3,18,33,15,0.03,0
"808",1927,3,19,33,9,0,0
"809",1927,3,20,38,8,0,0
"810",1927,3,21,44,20,0,0
"811",1927,3,22,47,24,0,0
"812",1927,3,23,44,14,0,0
"813",1927,3,24,43,25,0,0
"814",1927,3,25,39,16,0,0
"815",1927,3,26,42,18,0,0
"816",1927,3,27,45,19,0,0
"817",1927,3,28,45,30,0.22,0
"818",1927,3,29,52,25,0,0
"819",1927,3,30,52,25,0,0
"820",1927,3,31,45,30,0.07,0
"821",1927,4,1,46,27,0,0
"822",1927,4,2,55,32,0.2,0
"823",1927,4,3,47,29,0.05,0
"824",1927,4,4,46,15,0,0
"825",1927,4,5,59,20,0,0
"826",1927,4,6,57,32,0,0
"827",1927,4,7,58,25,0,0
"828",1927,4,8,46,29,0.08,0
"829",1927,4,9,46,25,0.05,0
"830",1927,4,10,42,18,0,0
"831",1927,4,11,44,19,0.03,0
"832",1927,4,12,43,23,0,0
"833",1927,4,13,45,19,0,0
"834",1927,4,14,54,24,0,0
"835",1927,4,15,58,25,0,0
"836",1927,4,16,50,26,0,0
"837",1927,4,17,48,23,0,0
"838",1927,4,18,52,30,0,0
"839",1927,4,19,44,9,0,0
"840",1927,4,20,43,10,0,0
"841",1927,4,21,55,15,0,0
"842",1927,4,22,51,30,0,0
"843",1927,4,23,61,28,0,0
"844",1927,4,24,74,32,0,0
"845",1927,4,25,78,35,0,0
"846",1927,4,26,82,37,0,0
"847",1927,4,27,81,45,0,0
"848",1927,4,28,69,38,0,0
"849",1927,4,29,74,35,0,0
"850",1927,4,30,75,36,0,0
"851",1927,5,1,68,40,0,0
"852",1927,5,2,68,24,0,0
"853",1927,5,3,64,24,0,0
"854",1927,5,4,59,28,0,0
"855",1927,5,5,55,32,0,0
"856",1927,5,6,62,34,0.14,0
"857",1927,5,7,60,30,0.73,0
"858",1927,5,8,49,31,0,0
"859",1927,5,9,49,29,0,0
"860",1927,5,10,64,29,0,0
"861",1927,5,11,64,35,0.02,0
"862",1927,5,12,64,36,0,0
"863",1927,5,13,78,36,0,0
"864",1927,5,14,79,42,0,0
"865",1927,5,15,85,44,0,0
"866",1927,5,16,86,45,0,0
"867",1927,5,17,70,56,0,0
"868",1927,5,18,60,28,0,0
"869",1927,5,19,55,33,0.06,0
"870",1927,5,20,41,30,0.12,0
"871",1927,5,21,50,30,0.06,0
"872",1927,5,22,56,29,0.21,0
"873",1927,5,23,56,32,0.15,0
"874",1927,5,24,65,35,0,0
"875",1927,5,25,72,42,0,0
"876",1927,5,26,72,40,0,0
"877",1927,5,27,46,31,0.58,0
"878",1927,5,28,49,31,0.18,0
"879",1927,5,29,52,30,0.13,0
"880",1927,5,30,58,32,0.07,0
"881",1927,5,31,59,33,0.14,0
"882",1927,6,1,69,35,0,0
"883",1927,6,2,70,35,0,0
"884",1927,6,3,68,45,0.17,0
"885",1927,6,4,66,38,0.13,0
"886",1927,6,5,77,38,0.01,0
"887",1927,6,6,84,44,0,0
"888",1927,6,7,83,49,0,0
"889",1927,6,8,68,39,0,0
"890",1927,6,9,73,41,0,0
"891",1927,6,10,79,49,0,0
"892",1927,6,11,80,49,0.11,0
"893",1927,6,12,72,45,0,0
"894",1927,6,13,78,45,0,0
"895",1927,6,14,75,45,0,0
"896",1927,6,15,76,44,0,0
"897",1927,6,16,78,46,0.05,0
"898",1927,6,17,80,42,0.05,0
"899",1927,6,18,84,40,0,0
"900",1927,6,19,82,49,0,0
"901",1927,6,20,78,39,0,0
"902",1927,6,21,79,49,0,0
"903",1927,6,22,84,44,0,0
"904",1927,6,23,85,62,0,0
"905",1927,6,24,83,46,0,0
"906",1927,6,25,93,46,0,0
"907",1927,6,26,88,45,0,0
"908",1927,6,27,77,48,0,0
"909",1927,6,28,76,44,0.27,0
"910",1927,6,29,72,47,0.02,0
"911",1927,6,30,75,45,0.11,0
"912",1927,7,1,80,41,0,0
"913",1927,7,2,88,53,0,0
"914",1927,7,3,78,42,0,0
"915",1927,7,4,86,42,0,0
"916",1927,7,5,88,33,0,0
"917",1927,7,6,90,46,0,0
"918",1927,7,7,92,46,0,0
"919",1927,7,8,92,48,0,0
"920",1927,7,9,92,48,0,0
"921",1927,7,10,92,45,0,0
"922",1927,7,11,89,45,0,0
"923",1927,7,12,88,44,0,0
"924",1927,7,13,87,45,0.03,0
"925",1927,7,14,86,48,0,0
"926",1927,7,15,90,47,0,0
"927",1927,7,16,84,46,0,0
"928",1927,7,17,93,50,0,0
"929",1927,7,18,98,55,0,0
"930",1927,7,19,98,56,0,0
"931",1927,7,20,94,56,0,0
"932",1927,7,21,94,57,0,0
"933",1927,7,22,92,52,0,0
"934",1927,7,23,92,56,0,0
"935",1927,7,24,90,50,0,0
"936",1927,7,25,87,54,0.12,0
"937",1927,7,26,89,52,0,0
"938",1927,7,27,90,56,0,0
"939",1927,7,28,90,54,0.06,0
"940",1927,7,29,85,50,0,0
"941",1927,7,30,89,49,0.17,0
"942",1927,7,31,85,50,0,0
"943",1927,8,1,80,50,0.05,0
"944",1927,8,2,85,48,0.12,0
"945",1927,8,3,80,46,0,0
"946",1927,8,4,87,49,0,0
"947",1927,8,5,80,52,0,0
"948",1927,8,6,89,55,0.04,0
"949",1927,8,7,86,47,0,0
"950",1927,8,8,86,51,0,0
"951",1927,8,9,88,46,0,0
"952",1927,8,10,86,47,0,0
"953",1927,8,11,89,44,0,0
"954",1927,8,12,84,46,0,0
"955",1927,8,13,64,44,0,0
"956",1927,8,14,66,41,0,0
"957",1927,8,15,69,39,0.2,0
"958",1927,8,16,78,46,0,0
"959",1927,8,17,82,44,0,0
"960",1927,8,18,87,49,0,0
"961",1927,8,19,89,55,0,0
"962",1927,8,20,79,45,0,0
"963",1927,8,21,85,45,0,0
"964",1927,8,22,81,48,0,0
"965",1927,8,23,87,47,0,0
"966",1927,8,24,89,52,0,0
"967",1927,8,25,85,47,0,0
"968",1927,8,26,84,44,0,0
"969",1927,8,27,83,43,0,0
"970",1927,8,28,84,49,0.16,0
"971",1927,8,29,75,54,0.21,0
"972",1927,8,30,80,48,0,0
"973",1927,8,31,75,32,0,0
"974",1927,9,1,78,49,0,0
"975",1927,9,2,80,43,0,0
"976",1927,9,3,86,48,0,0
"977",1927,9,4,85,42,0.08,0
"978",1927,9,5,84,39,0,0
"979",1927,9,6,80,36,0,0
"980",1927,9,7,75,34,0,0
"981",1927,9,8,78,49,0,0
"982",1927,9,9,75,46,0.3,0
"983",1927,9,10,70,40,0,0
"984",1927,9,11,66,37,0,0
"985",1927,9,12,65,35,0,0
"986",1927,9,13,60,36,0.01,0
"987",1927,9,14,54,29,0.05,0
"988",1927,9,15,67,27,0,0
"989",1927,9,16,73,34,0,0
"990",1927,9,17,75,35,0,0
"991",1927,9,18,79,35,0,0
"992",1927,9,19,77,39,0,0
"993",1927,9,20,80,40,0,0
"994",1927,9,21,84,45,0,0
"995",1927,9,22,80,41,0,0
"996",1927,9,23,78,43,0,0
"997",1927,9,24,75,40,0,0
"998",1927,9,25,70,36,0,0
"999",1927,9,26,70,32,0,0
"1000",1927,9,27,73,37,0.33,0
"1001",1927,9,28,67,32,0,0
"1002",1927,9,29,57,29,0.05,0
"1003",1927,9,30,49,30,0.73,0
"1004",1927,10,1,54,30,0,0
"1005",1927,10,2,52,31,0,0
"1006",1927,10,3,55,30,0,0
"1007",1927,10,4,56,27,0,0
"1008",1927,10,5,58,24,0,0
"1009",1927,10,6,50,19,0,0
"1010",1927,10,7,52,15,0,0
"1011",1927,10,8,54,22,0,0
"1012",1927,10,9,61,26,0,0
"1013",1927,10,10,60,27,0,0
"1014",1927,10,11,54,19,0,0
"1015",1927,10,12,61,29,0,0
"1016",1927,10,13,67,31,0,0
"1017",1927,10,14,67,38,0,0
"1018",1927,10,15,72,34,0,0
"1019",1927,10,16,75,39,0,0
"1020",1927,10,17,75,37,0,0
"1021",1927,10,18,73,32,0,0
"1022",1927,10,19,77,34,0,0
"1023",1927,10,20,78,37,0,0
"1024",1927,10,21,70,34,0,0
"1025",1927,10,22,74,35,0,0
"1026",1927,10,23,69,31,0,0
"1027",1927,10,24,70,35,0,0
"1028",1927,10,25,66,36,0,0
"1029",1927,10,26,68,43,0.86,0
"1030",1927,10,27,52,41,0.4,0
"1031",1927,10,28,62,39,0.04,0
"1032",1927,10,29,59,37,0,0
"1033",1927,10,30,60,31,0,0
"1034",1927,10,31,52,18,0,0
"1035",1927,11,1,39,11,0,0
"1036",1927,11,2,50,25,0,0
"1037",1927,11,3,54,30,0,0
"1038",1927,11,4,55,33,0,0
"1039",1927,11,5,61,29,0,0
"1040",1927,11,6,56,35,0,0
"1041",1927,11,7,58,39,0,0
"1042",1927,11,8,52,32,0,0
"1043",1927,11,9,54,39,0.15,0
"1044",1927,11,10,47,27,0.23,0
"1045",1927,11,11,50,12,0,0
"1046",1927,11,12,45,22,0,0
"1047",1927,11,13,47,30,0,0
"1048",1927,11,14,45,29,0,0
"1049",1927,11,15,45,28,0,0
"1050",1927,11,16,45,26,0,0
"1051",1927,11,17,51,29,0,0
"1052",1927,11,18,44,24,0,0
"1053",1927,11,19,47,23,0,0
"1054",1927,11,20,52,25,0,0
"1055",1927,11,21,46,24,0.19,0
"1056",1927,11,22,37,12,0,0
"1057",1927,11,23,42,20,0,0
"1058",1927,11,24,40,21,0,0
"1059",1927,11,25,42,22,0,0
"1060",1927,11,26,48,32,0,0
"1061",1927,11,27,45,28,0,0
"1062",1927,11,28,48,22,0,0
"1063",1927,11,29,45,18,0,0
"1064",1927,11,30,38,12,0.02,0
"1065",1927,12,1,39,20,0,0
"1066",1927,12,2,38,24,0.01,0
"1067",1927,12,3,40,25,0,0
"1068",1927,12,4,36,13,0,0
"1069",1927,12,5,35,19,0,0
"1070",1927,12,6,25,-2,0,0
"1071",1927,12,7,25,-12,0,0
"1072",1927,12,8,23,-5,0,0
"1073",1927,12,9,27,10,0,0
"1074",1927,12,10,33,2,0,0
"1075",1927,12,11,29,1,0.01,0
"1076",1927,12,12,26,3,0,0
"1077",1927,12,13,31,14,0,0
"1078",1927,12,14,27,-1,0,0
"1079",1927,12,15,25,1,0.03,0
"1080",1927,12,16,29,2,0,0
"1081",1927,12,17,35,1,0,0
"1082",1927,12,18,28,-4,0,0
"1083",1927,12,19,31,-1,0,0
"1084",1927,12,20,42,-1,0,0
"1085",1927,12,21,36,1,0,0
"1086",1927,12,22,34,-1,0,0
"1087",1927,12,23,33,2.5,0,1
"1088",1927,12,24,32,6,0,0
"1089",1927,12,25,35,7,0,0
"1090",1927,12,26,41,9,0,0
"1091",1927,12,27,38,14,0,0
"1092",1927,12,28,35,15,0,0
"1093",1927,12,29,26,-3,0,0
"1094",1927,12,30,22,-8,0,0
"1095",1927,12,31,10,-20,0,0
"1096",1928,1,1,21,5,0.12,0
"1097",1928,1,2,37,13,0,0
"1098",1928,1,3,32,-2,0,0
"1099",1928,1,4,38,23,0,0
"1100",1928,1,5,36,25,0,0
"1101",1928,1,6,39,25,0,0
"1102",1928,1,7,36,13,0,0
"1103",1928,1,8,42,16,0,0
"1104",1928,1,9,45,20,0,0
"1105",1928,1,10,41,22,0,0
"1106",1928,1,11,33,15,0,0
"1107",1928,1,12,36,13,0,0
"1108",1928,1,13,39,26,0,0
"1109",1928,1,14,45,12,0,0
"1110",1928,1,15,34,12,0,0
"1111",1928,1,16,33,11,0,0
"1112",1928,1,17,25,9,0,0
"1113",1928,1,18,25,3,0,0
"1114",1928,1,19,29,11,0,0
"1115",1928,1,20,35,0,0,0
"1116",1928,1,21,36,3,0,0
"1117",1928,1,22,37,5,0,0
"1118",1928,1,23,36,5,0,0
"1119",1928,1,24,26,0,0,0
"1120",1928,1,25,30,2,0,0
"1121",1928,1,26,38,4,0,0
"1122",1928,1,27,35,4,0,0
"1123",1928,1,28,41,10,0,0
"1124",1928,1,29,37,12,0.09,0
"1125",1928,1,30,35,16,0,0
"1126",1928,1,31,37.5,15,0,1
"1127",1928,2,1,40,14,0,0
"1128",1928,2,2,47,21,0,0
"1129",1928,2,3,41,19,0.07,0
"1130",1928,2,4,44,30,0.18,0
"1131",1928,2,5,46,30,0,0
"1132",1928,2,6,44,12,0,0
"1133",1928,2,7,45,6,0,0
"1134",1928,2,8,39,15,0,0
"1135",1928,2,9,39,2,0,0
"1136",1928,2,10,42,6,0,0
"1137",1928,2,11,45,9,0,0
"1138",1928,2,12,42,5,0,0
"1139",1928,2,13,39,-2,0,0
"1140",1928,2,14,35,13,0.05,0
"1141",1928,2,15,35,5,0,0
"1142",1928,2,16,31,4,0,0
"1143",1928,2,17,35,7,0,0
"1144",1928,2,18,37,20,0,0
"1145",1928,2,19,29,11,0,0
"1146",1928,2,20,41,10,0,0
"1147",1928,2,21,46,14,0,0
"1148",1928,2,22,44,11,0,0
"1149",1928,2,23,29,-4,0,0
"1150",1928,2,24,29,-4,0,0
"1151",1928,2,25,41,-6,0,0
"1152",1928,2,26,41,4,0,0
"1153",1928,2,27,40,9,0,0
"1154",1928,2,28,41,18,0,0
"1155",1928,2,29,39,10,0,0
"1156",1928,3,1,39,2,0,0
"1157",1928,3,2,44,1,0,0
"1158",1928,3,3,44,7,0,0
"1159",1928,3,4,32,8,0,0
"1160",1928,3,5,44,17,0,0
"1161",1928,3,6,48,20,0,0
"1162",1928,3,7,52,21,0,0
"1163",1928,3,8,44,23,0,0
"1164",1928,3,9,51,30,0,0
"1165",1928,3,10,47,22,0,0
"1166",1928,3,11,50,28,0,0
"1167",1928,3,12,45,18,0,0
"1168",1928,3,13,45,12,0,0
"1169",1928,3,14,44,19,0,0
"1170",1928,3,15,47,17,0,0
"1171",1928,3,16,48,20,0,0
"1172",1928,3,17,50,18,0,0
"1173",1928,3,18,60,20,0,0
"1174",1928,3,19,64,25,0,0
"1175",1928,3,20,65,30,0,0
"1176",1928,3,21,67,30,0,0
"1177",1928,3,22,65,34,0,0
"1178",1928,3,23,58,34,0,0
"1179",1928,3,24,60,34,0,0
"1180",1928,3,25,60,29,0.05,0
"1181",1928,3,26,39,19,0,0
"1182",1928,3,27,42,28,0.05,0
"1183",1928,3,28,42,22,0,0
"1184",1928,3,29,46,20,0,0
"1185",1928,3,30,49,23,0,0
"1186",1928,3,31,47,23,0,0
"1187",1928,4,1,48,21,0,0
"1188",1928,4,2,44,21,0,0
"1189",1928,4,3,44,24,0.09,0
"1190",1928,4,4,50,14,0,0
"1191",1928,4,5,50,21,0,0
"1192",1928,4,6,47,18,0,0
"1193",1928,4,7,41,12,0,0
"1194",1928,4,8,46,6,0,0
"1195",1928,4,9,56,16,0,0
"1196",1928,4,10,40,28,0,0
"1197",1928,4,11,50,14,0,0
"1198",1928,4,12,52,24,0,0
"1199",1928,4,13,51,15,0.01,0
"1200",1928,4,14,53,25,0,0
"1201",1928,4,15,51,23,0,0
"1202",1928,4,16,63,35,0,0
"1203",1928,4,17,59,37,0,0
"1204",1928,4,18,49,18,0,0
"1205",1928,4,19,48,20,0.01,0
"1206",1928,4,20,49,22,0.1,0
"1207",1928,4,21,53,23,0,0
"1208",1928,4,22,67,28,0,0
"1209",1928,4,23,66,25,0,0
"1210",1928,4,24,70,32,0,0
"1211",1928,4,25,74,34,0,0
"1212",1928,4,26,73,35,0,0
"1213",1928,4,27,74,40,0,0
"1214",1928,4,28,66,37,0,0
"1215",1928,4,29,61,21,0,0
"1216",1928,4,30,73,30,0,0
"1217",1928,5,1,64,34,0,0
"1218",1928,5,2,58,28,0,0
"1219",1928,5,3,60,26,0,0
"1220",1928,5,4,66,25,0,0
"1221",1928,5,5,78,30,0,0
"1222",1928,5,6,80,36,0,0
"1223",1928,5,7,78,44,0,0
"1224",1928,5,8,80,36,0,0
"1225",1928,5,9,76,46,0,0
"1226",1928,5,10,79,41,0,0
"1227",1928,5,11,78,42,0,0
"1228",1928,5,12,70,44,0.19,0
"1229",1928,5,13,55,37,0,0
"1230",1928,5,14,56,34,0,0
"1231",1928,5,15,68,42,0.19,0
"1232",1928,5,16,71,38,0.37,0
"1233",1928,5,17,74,41,0,0
"1234",1928,5,18,77,63,0.02,0
"1235",1928,5,19,76,40,0.04,0
"1236",1928,5,20,79,43,0,0
"1237",1928,5,21,82,40,0,0
"1238",1928,5,22,82,44,0,0
"1239",1928,5,23,82,44,0,0
"1240",1928,5,24,82,48,0,0
"1241",1928,5,25,81,43,0,0
"1242",1928,5,26,81,47,0,0
"1243",1928,5,27,81,43,0.29,0
"1244",1928,5,28,79,45,0,0
"1245",1928,5,29,81,43,0,0
"1246",1928,5,30,73,41,0,0
"1247",1928,5,31,70,30,0,0
"1248",1928,6,1,75,34,0,0
"1249",1928,6,2,74,42,0,0
"1250",1928,6,3,76,36,0,0
"1251",1928,6,4,77,35,0,0
"1252",1928,6,5,78,36,0,0
"1253",1928,6,6,85,45,0,0
"1254",1928,6,7,76,36,0,0
"1255",1928,6,8,64,40,0,0
"1256",1928,6,9,68,39,0,0
"1257",1928,6,10,60,39,0,0
"1258",1928,6,11,55,42,0.13,0
"1259",1928,6,12,65,38,0.06,0
"1260",1928,6,13,63,39,0.34,0
"1261",1928,6,14,68,36,0.02,0
"1262",1928,6,15,69,39,0.03,0
"1263",1928,6,16,69,29,0,0
"1264",1928,6,17,58,33,0.45,0
"1265",1928,6,18,59,35,0.26,0
"1266",1928,6,19,69,34,0,0
"1267",1928,6,20,73,41,0.04,0
"1268",1928,6,21,72,38,0.01,0
"1269",1928,6,22,76,38,0.11,0
"1270",1928,6,23,79,41,0,0
"1271",1928,6,24,84,46,0,0
"1272",1928,6,25,88,48,0.02,0
"1273",1928,6,26,84,50,0,0
"1274",1928,6,27,83,53,0,0
"1275",1928,6,28,84,47,0,0
"1276",1928,6,29,78,47,0.07,0
"1277",1928,6,30,74,39,0.01,0
"1278",1928,7,1,72,41,0.12,0
"1279",1928,7,2,74,41,0.05,0
"1280",1928,7,3,83,45,0.06,0
"1281",1928,7,4,84,46.5,0,1
"1282",1928,7,5,85,48,0,0
"1283",1928,7,6,75,45,0,0
"1284",1928,7,7,79.6666666666667,42.3333333333333,0,1
"1285",1928,7,8,84.3333333333333,39.6666666666667,0,1
"1286",1928,7,9,89,37,0,0
"1287",1928,7,10,88,54,0,0
"1288",1928,7,11,94,56,0,0
"1289",1928,7,12,95,54,0,0
"1290",1928,7,13,90,54,0.27,0
"1291",1928,7,14,94,50,0,0
"1292",1928,7,15,91,53,0,0
"1293",1928,7,16,87,54,0,0
"1294",1928,7,17,84,49,0.14,0
"1295",1928,7,18,84,52,0,0
"1296",1928,7,19,85,47,0,0
"1297",1928,7,20,82,54,0,0
"1298",1928,7,21,89,49,0,0
"1299",1928,7,22,89,47,0,0
"1300",1928,7,23,93,49,0,0
"1301",1928,7,24,92,55,0,0
"1302",1928,7,25,97,52,0,0
"1303",1928,7,26,96,51,0,0
"1304",1928,7,27,96,56,0.05,0
"1305",1928,7,28,92,54,0,0
"1306",1928,7,29,94,56,0.01,0
"1307",1928,7,30,96,51,0,0
"1308",1928,7,31,92,55,0,0
"1309",1928,8,1,87,55,0,0
"1310",1928,8,2,78,40,0,0
"1311",1928,8,3,85,44,0,0
"1312",1928,8,4,84,52,0,0
"1313",1928,8,5,78,45,0.03,0
"1314",1928,8,6,83,40,0,0
"1315",1928,8,7,88,47,0,0
"1316",1928,8,8,94,50,0,0
"1317",1928,8,9,97,54,0,0
"1318",1928,8,10,99,55,0,0
"1319",1928,8,11,94,56,0,0
"1320",1928,8,12,90,51,0,0
"1321",1928,8,13,92,46,0,0
"1322",1928,8,14,87,51,0,0
"1323",1928,8,15,86,46,0,0
"1324",1928,8,16,86,46,0,0
"1325",1928,8,17,89,50,0,0
"1326",1928,8,18,92,45,0,0
"1327",1928,8,19,86,40,0,0
"1328",1928,8,20,81,41,0,0
"1329",1928,8,21,89,40,0,0
"1330",1928,8,22,75,41,0,0
"1331",1928,8,23,76,40,0,0
"1332",1928,8,24,75,47,0.14,0
"1333",1928,8,25,79,37,0.01,0
"1334",1928,8,26,77,42,0.03,0
"1335",1928,8,27,75,41,0,0
"1336",1928,8,28,75,40,0.14,0
"1337",1928,8,29,74,34,0,0
"1338",1928,8,30,79,37,0,0
"1339",1928,8,31,82,45,0,0
"1340",1928,9,1,83,45,0,0
"1341",1928,9,2,85,47,0,0
"1342",1928,9,3,88,43,0,0
"1343",1928,9,4,88,44,0,0
"1344",1928,9,5,87,45,0,0
"1345",1928,9,6,83,49,0,0
"1346",1928,9,7,82,41,0,0
"1347",1928,9,8,87,47,0,0
"1348",1928,9,9,72,36,0,0
"1349",1928,9,10,64,45,0,0
"1350",1928,9,11,72,47,0,0
"1351",1928,9,12,71,45,0,0
"1352",1928,9,13,53,25,0.03,0
"1353",1928,9,14,71,28,0,0
"1354",1928,9,15,78,33,0,0
"1355",1928,9,16,68,38,0,0
"1356",1928,9,17,83,40,0,0
"1357",1928,9,18,84,39,0,0
"1358",1928,9,19,68,37,0,0
"1359",1928,9,20,64,27,0,0
"1360",1928,9,21,72,28,0,0
"1361",1928,9,22,78,36,0,0
"1362",1928,9,23,78,42,0,0
"1363",1928,9,24,76,40,0,0
"1364",1928,9,25,79,35,0,0
"1365",1928,9,26,63,41,0,0
"1366",1928,9,27,61,38,0.18,0
"1367",1928,9,28,71,13,0,0
"1368",1928,9,29,71,36,0,0
"1369",1928,9,30,73,33,0.34,0
"1370",1928,10,1,58,23,0,0
"1371",1928,10,2,58,23,0,0
"1372",1928,10,3,49,29,0.13,0
"1373",1928,10,4,50,20,0,0
"1374",1928,10,5,55,26,0,0
"1375",1928,10,6,69,17,0,0
"1376",1928,10,7,58,23,0,0
"1377",1928,10,8,70,19,0,0
"1378",1928,10,9,63,21.5,0,1
"1379",1928,10,10,56,24,0.33,0
"1380",1928,10,11,32,21,0,0
"1381",1928,10,12,37,18,0.04,0
"1382",1928,10,13,40,22,0,0
"1383",1928,10,14,55,32,0,0
"1384",1928,10,15,44,23,0,0
"1385",1928,10,16,53,27,0,0
"1386",1928,10,17,53,26,0.02,0
"1387",1928,10,18,54,26,0,0
"1388",1928,10,19,54,30,0,0
"1389",1928,10,20,46,28,0,0
"1390",1928,10,21,38,18,0.01,0
"1391",1928,10,22,45,22,0,0
"1392",1928,10,23,53,16,0,0
"1393",1928,10,24,58,27,0,0
"1394",1928,10,25,55,30,0,0
"1395",1928,10,26,50,23,0,0
"1396",1928,10,27,53,27,0,0
"1397",1928,10,28,52.5,26,0,1
"1398",1928,10,29,52,25,0,0
"1399",1928,10,30,42,21.5,0,1
"1400",1928,10,31,32,18,0,0
"1401",1928,11,1,32,15.5,0.41,1
"1402",1928,11,2,32,13,0,0
"1403",1928,11,3,35,17,0,0
"1404",1928,11,4,39.5,17.5,0,1
"1405",1928,11,5,44,18,0,0
"1406",1928,11,6,42,25,0.3,0
"1407",1928,11,7,44,16,0,0
"1408",1928,11,8,42,23,0,0
"1409",1928,11,9,45.3333333333333,21.6666666666667,0,1
"1410",1928,11,10,48.6666666666667,20.3333333333333,0,1
"1411",1928,11,11,52,19,0,0
"1412",1928,11,12,53,22,0,0
"1413",1928,11,13,51,31,0,0
"1414",1928,11,14,37,26,0.1,0
"1415",1928,11,15,43,37,0,0
"1416",1928,11,16,57,20,0,0
"1417",1928,11,17,43,15,0.12,0
"1418",1928,11,18,20,-3,0,0
"1419",1928,11,19,36,20,0,0
"1420",1928,11,20,39,18,0,0
"1421",1928,11,21,43,37,0,0
"1422",1928,11,22,59,33,0,0
"1423",1928,11,23,54,22,0,0
"1424",1928,11,24,55,23,0,0
"1425",1928,11,25,47,24,0,0
"1426",1928,11,26,45.5,22,0,1
"1427",1928,11,27,44,20,0,0
"1428",1928,11,28,38,17,0,0
"1429",1928,11,29,32,6,0,0
"1430",1928,11,30,30,16,0,0
"1431",1928,12,1,40,14,0,0
"1432",1928,12,2,27,-6,0,0
"1433",1928,12,3,34,-5,0,0
"1434",1928,12,4,28,-9,0,0
"1435",1928,12,5,37,-3,0,0
"1436",1928,12,6,40,-2,0,0
"1437",1928,12,7,42,3,0,0
"1438",1928,12,8,44,7,0,0
"1439",1928,12,9,46,10,0,0
"1440",1928,12,10,45,3,0,0
"1441",1928,12,11,40,20,0.4,0
"1442",1928,12,12,35,5,0,0
"1443",1928,12,13,37,10,0,0
"1444",1928,12,14,34,5,0,0
"1445",1928,12,15,34,10,0,0
"1446",1928,12,16,29,7,0,0
"1447",1928,12,17,25,-7,0.1,0
"1448",1928,12,18,28,-4,0.03,0
"1449",1928,12,19,15,-12,0,0
"1450",1928,12,20,24,-3,0,0
"1451",1928,12,21,32,-8,0,0
"1452",1928,12,22,33,-6,0,0
"1453",1928,12,23,38,-2,0,0
"1454",1928,12,24,41,0,0,0
"1455",1928,12,25,37,6,0.15,0
"1456",1928,12,26,31,-3,0.01,0
"1457",1928,12,27,46,6,0,0
"1458",1928,12,28,41,18,0.01,0
"1459",1928,12,29,34,13,0.02,0
"1460",1928,12,30,32,2,0,0
"1461",1928,12,31,33,2,0,0
"1462",1929,1,1,34,4,0,0
"1463",1929,1,2,33,11,0,0
"1464",1929,1,3,31,11,0.18,0
"1465",1929,1,4,33,3,0,0
"1466",1929,1,5,18,-13,0,0
"1467",1929,1,6,32,3,0,0
"1468",1929,1,7,35,-6,0,0
"1469",1929,1,8,31,-3,0,0
"1470",1929,1,9,26,-8,0,0
"1471",1929,1,10,22,-5,0.02,0
"1472",1929,1,11,28,4,0.01,0
"1473",1929,1,12,36,-2,0,0
"1474",1929,1,13,31,-1,0,0
