"quad","year","SP_ID","x","y","GenID"
"Q39",2011,163,36.926816013,67.7594575933,120
"Q39",2011,164,36.7063292167,69.038279944,121
"Q39",2011,168,93.2390809646,79.7098292279,122
"Q39",2011,173,26.7844336164,82.355667669,123
"Q39",2011,174,96.2376983688,83.017127613,124
"Q39",2011,175,23.6535258252,84.6046300548,125
"Q39",2011,176,53.9483781784,84.9133119255,126
"Q39",2011,178,53.9483781784,86.5890098867,127
"Q39",2011,181,47.9952409073,88.2206103106,128
"Q39",2011,184,57.7407468035,88.7497780878,129
"Q39",2011,185,55.2271996393,89.1466532534,130
"Q39",2011,186,47.774754111,89.2789449752,131
"Q39",2011,187,45.8785697985,90.2049888078,132
"Q39",2011,189,58.0053298023,90.4254751592,133
"Q39",2011,190,45.7903756138,91.2633243622,134
"Q39",2011,192,71.7195931377,92.3216594717,135
"Q39",2011,193,35.7802853841,92.6744379898,136
"Q39",2011,194,74.0126535056,92.8508272489,137
"Q39",2011,195,13.9521161314,92.9831189707,138
"Q39",2011,196,58.2258170435,93.6445789147,139
"Q39",2011,197,75.4678651154,93.7327735443,140
"Q39",2011,198,33.8400035343,94.6588173768,141
"Q39",2011,202,68.3681981052,96.2022227263,142
"Q39",2011,203,33.0903498507,96.819585578,143
"Q39",2011,205,66.2074294592,96.9959743921,144
"Q4",2007,0,1.1467921211,92.6446424604,1
"Q4",2007,1,40.5323864717,86.5706542143,2
"Q4",2007,2,53.1616080401,87.8569844644,3
"Q4",2007,3,29.7161068994,87.9609679515,4
"Q4",2007,4,37.1781469016,65.3904519479,5
"Q4",2007,5,58.6424279364,74.7236901416,6
"Q4",2007,6,4.4887746101,93.2963346232,7
"Q4",2007,12,24.4392847073,31.0557784428,8
"Q4",2007,16,85.7782398365,24.1164655942,9
"Q4",2007,18,69.3198333254,74.2961438456,10
"Q4",2007,19,85.6090184542,45.3011996646,11
"Q4",2007,39,6.9830081563,31.1366557068,12
"Q4",2007,43,98.849191024,56.8178646271,13
"Q4",2007,47,42.8947340377,61.5788596479,14
"Q4",2007,49,40.6637448955,62.9462401329,15
"Q4",2007,58,26.6301049953,76.8359459242,16
"Q4",2007,63,69.7743666781,86.6123621866,17
"Q4",2007,70,4.3921821849,97.3466514204,18
"Q40",2011,12,66.1775739563,77.1396026527,1
"Q40",2011,13,82.4120120688,95.6361979859,2
"Q40",2011,14,73.6807724639,51.1417434099,3
"Q40",2011,15,47.1892454314,26.137961375,4
"Q40",2011,16,75.772929474,20.3444608606,5
"Q40",2011,17,7.727654845,83.1020636948,6
"Q40",2011,20,13.272735199,93.4456891473,7
"Q40",2011,23,61.3896213761,43.6109262177,8
"Q40",2011,24,95.0926780247,81.3761329271,9
"Q40",2011,26,42.1417135805,54.0707561894,10
"Q40",2011,39,73.2402167566,2.5880244582,11
"Q40",2011,53,74.9159151627,21.6821601953,12
"Q40",2011,58,54.9398331302,29.1346052787,13
"Q40",2011,60,27.3790138476,32.0891251457,14
"Q40",2011,62,30.3335337146,33.5884338478,15
"Q40",2011,63,27.5113055695,33.7207255696,16
"Q40",2011,64,41.7106395898,34.6026718649,17
"Q40",2011,68,35.2724329686,37.1603161215,18
"Q40",2011,74,61.9072084186,45.4065133156,19
"Q40",2011,75,59.3495650519,45.6710972042,20
"Q40",2011,79,43.1658511996,51.7565257523,21
"Q40",2011,94,9.8282847948,62.3839774989,22
"Q41",2011,0,86.6074369997,14.3738462638,1
"Q41",2011,86,92.257573837,18.5172131433,1
"Q42",2011,12,85.3861089497,10.9141208812,1
"Q43",2011,26,30.4483787601,5.810278062,1
"Q43",2011,27,39.0859075527,42.6630240324,2
"Q43",2011,28,40.0229610348,93.9597625484,3
"Q43",2011,29,57.9419844261,99.158512726,4
"Q43",2011,30,68.0610600338,86.836372766,5
"Q43",2011,31,76.1820865055,66.4133458531,6
"Q43",2011,32,81.4932745383,45.5750936435,7
"Q43",2011,33,77.6505071479,46.0147482169,8
"Q43",2011,34,70.4587502198,41.0473449575,9
"Q43",2011,35,76.0203768161,36.9381036172,10
"Q43",2011,36,95.6203317291,22.7494873837,11
"Q43",2011,37,98.6452379788,26.7342942694,11
"Q43",2011,38,98.0764924517,52.8240087413,13
"Q43",2011,39,99.6233864253,44.4102141214,14
"Q43",2011,40,75.9509632201,6.6911770976,15
"Q43",2011,41,57.3623582617,27.2389972753,16
"Q43",2011,42,59.1367150311,48.1811880211,17
"Q43",2011,43,13.1805375319,66.8448056166,18
"Q43",2011,44,23.1015906885,65.4118073874,19
"Q43",2011,45,44.5676504123,65.4936137624,20
"Q43",2011,55,99.4896182683,47.7560840564,21
"Q43",2011,58,85.951743747,95.3370820188,22
"Q43",2011,60,85.0257003593,93.0440216509,23
"Q43",2011,61,85.0257003593,96.9686828877,24
"Q43",2011,62,83.7027809163,36.8199508839,25
"Q43",2011,63,82.9531267877,35.4529343486,26
"Q43",2011,73,77.1322816834,97.9829209049,27
"Q43",2011,78,76.250335388,89.5162373594,28
"Q43",2011,83,74.5305403345,98.2475043486,29
"Q43",2011,85,74.3100539832,94.7638175942,30
"Q43",2011,86,74.0454700946,91.1478373384,31
"Q43",2011,87,73.0312325223,47.3151104638,32
"Q43",2011,90,71.7083126343,44.7574666522,33
"Q43",2011,91,71.5319233753,95.4693737407,34
"Q43",2011,92,70.7822692467,97.850629183,35
"Q43",2011,93,68.7096952301,99.9247955619,36
"Q43",2011,94,67.210386973,53.1359560131,37
"Q43",2011,95,66.7694138253,99.2617423657,38
"Q43",2011,96,66.1520518635,52.0776204587,39
"Q43",2011,97,65.6669816235,99.8366009324,40
"Q43",2011,104,61.5218340354,51.1956741634,41
"Q43",2011,109,54.9072372652,60.9411800596,42
"Q43",2011,111,53.2756368412,58.868606488,43
"Q43",2011,112,53.1433451194,70.2898099004,44
"Q43",2011,113,53.0110529526,72.9797454339,45
"Q43",2011,115,52.6582744345,56.3109626764,46
"Q43",2011,118,51.5117442505,73.4207190265,47
"Q43",2011,119,50.6297984001,55.6495031773,48
"Q43",2011,120,50.4975062333,2.1594645911,49
"Q43",2011,124,49.7037545675,2.9973142391,50
"Q43",2011,130,45.2499268883,64.2925759819,51
"Q43",2011,135,43.6183264644,98.2475043486,52
"Q43",2011,136,43.0009636127,97.2332663314,53
"Q43",2011,141,39.2967891722,96.174930777,54
"Q43",2011,144,36.298172213,93.22041091,55
"Q43",2011,146,35.8571995102,1.1011299266,56
"Q43",2011,149,34.6224751417,0.1463971861,57
"Q43",2011,170,21.7460596745,78.4037149278,58
"Q43",2011,179,16.5425774218,64.468965241,18
"Q43",2011,181,15.3078526083,65.1745213874,18
"Q44",2011,21,15.4951172376,88.3250714587,1
"Q44",2011,22,29.8549441191,89.9701593735,2
"Q44",2011,23,42.9662446249,81.8814381855,3
"Q44",2011,24,46.8234153555,85.8410193593,4
"Q44",2011,25,51.8598027966,97.2611836792,5
"Q44",2011,26,62.5104480602,85.1200891288,6
"Q44",2011,27,75.1349045167,87.0042836871,7
"Q44",2011,28,75.5562836379,79.2774137262,8
"Q44",2011,29,85.3399854155,80.3085296533,9
"Q44",2011,30,85.6878114343,87.5706201557,10
"Q44",2011,31,98.1657438561,91.1876785192,11
"Q44",2011,32,74.6206745513,70.8535832671,12
"Q44",2011,33,57.7916208177,63.8315861626,13
"Q44",2011,34,60.8588314576,73.93514856,14
"Q44",2011,35,78.8466657546,48.9390904753,15
"Q44",2011,36,7.1787832258,21.0671665145,16
"Q44",2011,37,19.2122296195,28.000153484,17
"Q44",2011,38,16.384151927,26.6957901727,17
"Q44",2011,39,37.0057481799,31.1113001019,18
"Q44",2011,40,21.1979664956,69.3786959493,19
"Q44",2011,41,46.4046109783,61.1452680827,20
"Q44",2011,42,46.2707354556,57.7128396315,21
"Q44",2011,43,7.846282097,96.7088436532,22
"Q44",2011,57,79.1368566222,0.072836963,23
"Q44",2011,58,87.9122220384,0.1610315926,24
"Q44",2011,59,81.8267930454,0.2925495365,25
"Q44",2011,61,88.9705575929,1.7918582386,26
"Q44",2011,82,10.7860258513,22.1648158815,16
"Q44",2011,91,63.9232850295,47.2120879999,27
"Q44",2011,92,93.3361906425,47.7853533143,28
"Q44",2011,95,64.0555767514,50.1225103296,29
"Q44",2011,96,94.394525752,51.3131376059,30
"Q44",2011,97,67.8038482842,52.327376068,31
"Q44",2011,99,71.5962169092,52.4155706975,32
"Q44",2011,110,44.3440794974,62.9107307223,33
"Q44",2011,111,46.7253340499,63.4398980546,34
"Q44",2011,113,21.1929912466,63.8808712023,35
"Q44",2011,118,32.3496107705,71.2451221011,36
"Q44",2011,119,53.1194435789,71.5979006192,37
"Q44",2011,120,33.7607243981,71.9947766746,38
"Q44",2011,123,1.1728121219,75.9194370215,39
"Q44",2011,125,2.2752447686,77.5951349827,40
"Q44",2011,128,2.7162179163,79.0944436848,41
"Q44",2011,132,39.1405967998,81.2552118859,42
"Q44",2011,133,68.6857941346,82.2253523659,43
"Q44",2011,134,39.0964992625,82.7545201431,44
"Q44",2011,143,70.9347574102,89.9864788751,45
"Q44",2011,149,89.6761132944,95.4986429986,46
"Q44",2011,152,86.1042319105,96.2923942195,47
"Q44",2011,155,12.1530428316,99.3792062532,48
"Q45",2011,29,8.91123933,56.4649652481,1
"Q46",2011,9,43.2361380278,31.0038205751,1
"Q46",2011,10,65.6487450211,6.0968426269,2
"Q47",2011,0,0.5672311105,57.5065163829,1
"Q47",2011,1,17.7663389098,43.3213474878,2
"Q47",2011,2,36.3263134607,40.0843016422,3
"Q47",2011,3,42.1563455123,32.5091868624,4
"Q47",2011,4,5.2370051035,27.1918807154,5
"Q47",2011,5,26.0702948133,6.7854650119,6
"Q47",2011,6,40.9245978104,4.1899205863,7
"Q47",2011,7,40.9845910335,13.4137835645,8
"Q47",2011,8,47.1516531399,23.5734355215,9
"Q47",2011,9,43.6897028445,61.9568334204,10
"Q47",2011,10,61.425462552,55.2250962859,11
"Q47",2011,11,95.9728527007,21.8145352287,12
"Q47",2011,12,74.2855401364,19.8371653501,13
"Q47",2011,13,5.9363810902,86.8761700922,14
"Q47",2011,14,11.1963911037,74.9043713647,15
"Q47",2011,15,21.5974805428,85.78087551,16
"Q47",2011,16,25.5820612367,90.8982279011,17
"Q47",2011,17,22.750206419,72.3712811107,18
"Q47",2011,18,38.601156048,97.1062712376,19
"Q47",2011,19,50.1188396612,95.6251314409,20
"Q47",2011,20,72.1949843782,92.0034010737,21
"Q47",2011,21,92.4374136986,52.1091791709,22
"Q47",2011,22,81.0184966157,34.0750501018,23
"Q47",2011,35,49.8966900303,98.678150936,20
"Q47",2011,36,29.8163381539,51.3866193546,24
"Q47",2011,43,94.6764841756,26.9295756621,25
"Q47",2011,100,70.1817715938,93.2071456572,26
"Q47",2011,103,68.0210042825,92.1488105477,27
"Q47",2011,105,66.6098902099,91.7078374,28
"Q47",2011,108,67.4918365053,90.6054043083,29
"Q47",2011,125,38.3876109834,58.987632957,30
"Q47",2011,126,39.1813630941,58.7671461607,31
"Q47",2011,127,40.8129630731,58.6789519761,32
"Q47",2011,129,41.6949098134,57.5324217921,33
"Q47",2011,130,50.9553454696,56.9591564777,34
"Q47",2011,132,42.1799796084,55.856723831,35
"Q47",2011,134,50.9112479324,54.0928312403,36
"Q47",2011,136,5.0941421158,49.771294838,37
"Q47",2011,141,51.837291765,36.4980046502,38
"Q47",2011,142,50.3820797103,35.4396690958,39
"Q47",2011,144,18.10284797,29.39833764,40
"Q47",2011,151,91.3043838102,21.9458921117,41
"Q47",2011,158,36.535524653,15.4635875083,42
"Q47",2011,160,36.9764978007,13.9642788062,43
"Q47",2011,168,50.1174962666,0.1618133283,44
"Q48",2011,40,94.5002884144,82.0933141164,1
"Q48",2011,41,89.8329255953,72.8550128344,2
"Q48",2011,42,82.3424107361,62.6042246642,3
"Q48",2011,43,49.8508845512,52.0681362127,4
"Q48",2011,44,48.1221153049,48.9052011735,5
"Q48",2011,45,43.4651662468,46.6186030343,6
"Q48",2011,46,41.2547182447,50.8884668529,7
"Q48",2011,47,37.5515932387,50.9666695955,8
"Q48",2011,48,74.5784427103,1.905924276,9
"Q48",2011,49,51.0909075834,2.2515562962,10
"Q48",2011,50,36.1720400918,11.1999795044,11
"Q48",2011,51,3.5206582013,31.8076564385,12
"Q48",2011,52,0.2630535582,30.1108392901,13
"Q48",2011,53,2.4457563129,43.0697918493,14
"Q48",2011,54,77.4742475338,58.6725803948,15
"Q48",2011,55,49.3295428967,67.5407821413,16
"Q48",2011,56,37.740886949,1.99051603,17
"Q48",2011,59,40.9327408542,4.629671319,18
"Q48",2011,60,73.7411403717,8.2015535927,19
"Q48",2011,73,9.4472616696,29.0595814756,20
"Q48",2011,74,11.4757372591,31.2644467691,21
"Q48",2011,76,90.9390913513,38.8491840192,22
"Q48",2011,84,92.7911781266,44.0085696246,23
"Q48",2011,88,93.4967351629,48.0655221382,24
"Q48",2011,90,81.855045844,48.1537167678,25
"Q48",2011,91,78.8123304576,49.1238576927,26
"Q48",2011,92,63.9956349204,49.2561494145,27
"Q48",2011,94,1.9948156964,50.0058035431,28
"Q48",2011,96,87.6758905034,50.0939986175,29
"Q48",2011,97,65.4067489929,50.5790688575,30
"Q48",2011,100,90.057145056,51.1964312643,31
"Q48",2011,104,40.5358661336,52.3870585405,32
"Q48",2011,105,33.1275172527,53.2249072986,33
"Q48",2011,106,0.1081700535,53.2690048359,34
"Q48",2011,108,96.2748657708,53.5335887245,35
"Q48",2011,110,50.6341496581,54.3273399454,36
"Q48",2011,111,91.6887459248,55.8707457398,37
"Q48",2011,112,94.5550707173,56.6644978505,38
"Q48",2011,136,14.4743551082,93.4857518995,39
"Q48",2011,141,8.7417055232,95.9552010816,40
"Q48",2011,144,13.8128956091,98.821526319,41
"Q49",2011,7,10.8107401438,48.7403308906,1
"Q49",2011,8,5.1964287033,50.2207276017,2
"Q49",2011,9,71.638519475,58.6463539218,3
"Q49",2011,10,91.0826591766,30.4588749546,4
"Q49",2011,11,89.9356820293,36.6645653056,5
"Q49",2011,12,66.6225827653,36.9720321005,6
"Q49",2011,13,76.4016125066,99.7894149961,7
"Q49",2011,20,22.1400915045,12.2350857599,8
"Q49",2011,21,53.5418764878,16.533738081,9
"Q49",2011,22,53.5462537552,12.6399304243,10
"Q49",2011,24,27.3353074392,26.7974181726,11
"Q49",2011,33,20.3387249453,4.4619849539,12
"Q49",2011,46,89.6155999936,18.0439565675,13
"Q49",2011,63,9.5348848294,29.4210628877,14
"Q49",2011,66,10.6373165863,32.596069106,15
"Q49",2011,67,20.6033092788,32.7283612728,16
"Q49",2011,74,19.809558058,40.1808068011,17
"Q49",2011,76,28.4967275099,46.9276948482,18
"Q49",2011,78,9.2703009408,54.0273618584,19
"Q49",2011,79,11.0341926417,54.8652110615,20
"Q49",2011,80,80.31106769,56.1881300596,21
"Q49",2011,81,79.6496073011,61.2593210354,22
"Q5",2007,8,7.5489258561,1.5564223212,1
"Q50",2011,19,68.2051605643,78.817575781,1
"Q50",2011,25,60.4921652054,0.1258503905,2
"Q50",2011,31,57.8904243015,3.2208045365,3
"Q50",2011,72,48.100820868,29.8114824493,4
"Q50",2011,76,53.4806928247,32.4132237982,5
"Q50",2011,126,54.4067357674,62.6639790591,6
"Q51",2011,11,17.701136511,57.6148700068,1
"Q51",2011,12,10.8727712436,54.9882148295,2
"Q51",2011,13,19.2031409377,35.5917345593,3
"Q51",2011,14,5.4725258068,38.1519156913,4
"Q51",2011,15,43.5261743087,35.7622007348,5
"Q51",2011,16,67.6293828401,4.9968226198,6
"Q51",2011,17,71.2970464102,6.5605531518,7
"Q51",2011,18,98.0750871648,24.396587226,8
"Q51",2011,19,91.2768928785,22.4221216034,9
"Q51",2011,20,88.5167089618,25.9682067789,10
"Q51",2011,21,44.8106424511,68.0162349797,11
"Q51",2011,22,31.0298687866,50.665459581,12
"Q51",2011,25,54.8134423701,61.1057247939,13
"Q51",2011,26,17.2789301378,90.3992551387,14
"Q51",2011,27,99.8995754373,69.4798565018,15
"Q51",2011,28,61.5675859549,51.8704646727,16
"Q51",2011,29,77.5845810779,5.9892448116,17
"Q51",2011,30,8.8247986712,13.3480954958,18
"Q51",2011,51,75.4474349403,33.0826439328,19
"Q51",2011,52,1.7167317679,35.8607745407,20
"Q51",2011,54,68.7887415228,36.8309154656,21
"Q51",2011,55,70.9054126316,37.1395964465,22
"Q51",2011,56,26.1907394617,38.8593915,23
"Q51",2011,57,67.8626976902,38.9034890372,24
"Q51",2011,58,9.5219567042,40.0500187762,25
"Q51",2011,59,26.0143502026,41.1965489602,26
"Q51",2011,60,8.9045938525,41.4611328488,27
"Q51",2011,66,72.6252076851,44.944820493,28
"Q51",2011,67,77.0790358092,45.9149614178,29
"Q51",2011,68,70.2439531326,46.6646155464,30
"Q51",2011,70,18.9587807297,47.0173940646,31
"Q51",2011,72,22.5306625584,48.6489944885,32
"Q51",2011,73,63.6293563624,49.0458700989,33
"Q51",2011,74,20.6344782459,49.7955246725,34
"Q51",2011,75,73.5512506278,50.2805949124,35
"Q51",2011,76,65.1727621568,50.545178801,36
"Q51",2011,77,15.6073848073,50.9861519487,37
"Q51",2011,78,51.8994710791,51.9121953364,38
"Q51",2011,79,56.7501752586,52.1326821327,39
"Q51",2011,80,68.8328381701,52.7941416317,40
"Q51",2011,81,70.949509279,52.8823362613,41
"Q51",2011,82,54.2807265215,53.4115040385,42
"Q51",2011,83,65.4373456004,53.5437962052,43
"Q51",2011,84,55.6477430568,53.8524771861,44
"Q51",2011,85,68.5241571892,55.8809532205,45
"Q51",2011,87,24.2945551491,56.8069970531,46
"Q51",2011,94,3.4806243586,61.7458958621,47
"Q51",2011,95,99.4363723942,62.4073553612,48
"Q51",2011,98,54.677601687,64.8768045432,49
"Q51",2011,100,70.5526332236,66.0674322644,50
"Q51",2011,106,71.7432613897,68.2722975579,51
"Q51",2011,117,21.6928138003,70.8740389067,52
"Q51",2011,118,0.2615210479,71.8882773688,53
"Q51",2011,119,28.0869237742,71.9323744611,54
"Q51",2011,120,22.7511493547,72.7702232192,55
"Q51",2011,121,21.6487162631,73.1670992746,56
"Q51",2011,122,97.584284729,73.4316831632,57
"Q51",2011,124,13.6671029576,76.2098137711,58
"Q51",2011,127,14.4608550683,78.6792629532,59
"Q51",2011,129,14.5931467901,80.2226687476,60
"Q51",2011,131,85.5016218175,81.281004302,61
"Q51",2011,134,24.3827502236,89.5712985884,62
"Q51",2011,137,38.0088189295,91.0265097533,63
"Q51",2011,140,38.890764335,93.3636672135,64
"Q51",2011,141,54.5894075024,93.9810296202,65
"Q52",2011,0,92.2885265808,30.068583183,1
"Q52",2011,1,82.0708646652,25.248271531,2
"Q52",2011,2,89.1829497299,19.0404140953,3
"Q52",2011,3,87.0040771102,35.797660397,4
"Q52",2011,4,68.4930346628,35.7973081379,5
"Q52",2011,5,74.1341527696,44.0390333508,6
"Q52",2011,6,69.4739234407,7.3189220402,7
"Q52",2011,7,81.4935784576,0.6058093138,8
"Q52",2011,8,34.2709371065,7.5993356953,9
"Q52",2011,9,26.9463540998,6.2146016953,9
"Q52",2011,10,29.0225315343,1.876624558,9
"Q52",2011,11,5.5790388113,16.0371811275,10
"Q52",2011,12,25.4341892695,19.8837066727,11
"Q52",2011,13,1.4623503968,23.9644241354,12
"Q52",2011,14,8.9283594364,36.9118053819,13
"Q52",2011,15,46.0600028948,25.019378126,14
"Q52",2011,16,42.9742907401,34.7450110175,15
"Q52",2011,17,33.7247021221,47.8560365306,16
"Q52",2011,18,54.8484558558,55.8595398408,17
"Q52",2011,19,58.5210898694,57.3242746229,18
"Q52",2011,20,62.4844521703,60.2023960608,19
"Q52",2011,21,71.82316415,58.2033622085,20
"Q52",2011,22,75.4478453873,51.2982096754,21
"Q52",2011,23,75.333512461,69.1827623732,22
"Q52",2011,24,74.7329957296,63.2766987411,23
"Q52",2011,25,80.386322508,63.152068109,24
"Q52",2011,26,40.7009492287,68.0557800267,25
"Q52",2011,27,44.8995248739,68.2278803161,25
"Q52",2011,28,67.0304283693,76.2590562129,26
"Q52",2011,29,55.8337389791,92.2885161231,27
"Q52",2011,30,64.5634975144,91.6428575793,28
"Q52",2011,31,81.7606910542,79.0682228481,29
"Q52",2011,32,91.1721283758,52.6293228557,30
"Q52",2011,33,37.8966853458,88.5561841264,31
"Q52",2011,34,34.8858857128,99.1592992993,32
"Q52",2011,35,21.3271680267,99.0645579074,33
"Q52",2011,36,10.131535531,97.600689059,34
"Q52",2011,37,59.4799265737,98.232774086,35
"Q52",2011,38,28.1207082334,62.8115126001,36
"Q52",2011,39,16.2080088255,0.1925543618,37
"Q52",2011,46,60.9551327512,55.6973515384,38
"Q52",2011,47,67.9307608265,51.4875893975,39
"Q52",2011,48,57.1901872875,95.6793831019,40
"Q52",2011,52,47.9218531928,99.2462577175,41
"Q52",2011,53,42.978118403,54.3821566363,42
"Q52",2011,67,28.6115824688,92.4519162333,43
"Q52",2011,77,4.4462566457,82.4418268933,44
"Q52",2011,81,15.5587790773,77.6352198061,45
"Q52",2011,82,13.7066914121,77.5911227138,46
"Q52",2011,84,2.4177806113,76.4886896222,47
"Q52",2011,85,15.9556542428,75.6949384013,48
"Q52",2011,86,13.3539142288,74.5925053097,49
"Q52",2011,88,4.3139649239,72.4317371085,50
"Q52",2011,89,78.8384197622,71.2411098322,51
"Q52",2011,90,77.3391110601,71.1088176655,52
"Q52",2011,91,1.7563202224,68.3306875025,53
"Q52",2011,92,45.103976857,66.2140163937,25
"Q52",2011,93,43.6046685999,65.5084593574,25
"Q52",2011,94,37.5192396069,64.9792915802,25
"Q52",2011,95,39.327228845,64.626513062,25
"Q52",2011,96,43.4723759882,63.7004696744,25
"Q52",2011,98,39.327228845,62.7744262867,25
"Q52",2011,100,45.5008529124,58.8938630321,54
"Q52",2011,101,49.7782917775,58.8497654949,55
"Q52",2011,102,28.9643609869,58.5851816063,56
"Q52",2011,104,31.8306866693,57.8355274777,57
"Q52",2011,105,26.2744254535,57.39455433,58
"Q52",2011,106,47.4411347622,55.5424675547,59
"Q52",2011,108,44.7071008017,54.9692022403,60
"Q52",2011,109,36.1522230715,48.839676155,61
"Q52",2011,110,30.0226969862,46.5907133243,62
"Q52",2011,112,28.4792907469,45.1795992517,63
"Q52",2011,113,29.9345023567,44.7827236413,64
"Q52",2011,114,0.6538880206,44.6063343822,65
"Q52",2011,115,30.5077667813,42.9306364211,66
"Q52",2011,116,27.3768576553,41.5195227934,67
"Q52",2011,117,28.9643609869,41.2108413676,68
"Q52",2011,118,3.5643103504,39.623338036,69
"Q52",2011,119,4.6226459048,38.2563215006,70
"Q52",2011,121,16.3525302982,34.860828486,71
"Q52",2011,123,21.9969865884,33.9347850983,72
"Q52",2011,124,23.9813650856,33.5820065802,73
"Q52",2011,126,73.6790341568,32.567768563,74
"Q52",2011,127,71.7828498443,32.3913793039,75
"Q52",2011,128,27.509150267,31.0684603058,76
"Q52",2011,129,70.5922216782,30.1865140105,77
"Q52",2011,130,22.6584460875,29.8337354924,78
"Q52",2011,133,29.6699180232,28.9958862893,79
"Q52",2011,136,27.509150267,26.0854639596,80
"Q52",2011,142,91.1856665623,1.5232620812,81
"Q52",2011,143,89.7745524897,1.3027757298,82
"Q52",2011,145,92.4203904859,0.0708308286,83
"Q53",2011,9,86.3622475684,78.1548072705,1
"Q53",2011,12,83.1709706414,86.7582758124,2
"Q53",2011,23,95.4641888708,98.0040196268,3
"Q53",2011,24,56.4059310351,56.4304516349,4
"Q54",2011,0,34.1552859005,98.5115676555,1
"Q54",2011,1,35.6671473811,93.9248665363,2
"Q54",2011,2,33.475311398,87.8363929463,3
"Q54",2011,3,41.8145455538,89.0418185855,4
"Q54",2011,4,43.3955603413,84.2184544207,5
"Q54",2011,5,46.8899960052,96.8609340875,6
"Q54",2011,6,23.3348940207,89.2515079539,7
"Q54",2011,7,17.6730922852,88.6114278885,8
"Q54",2011,8,10.3538814963,89.3102924007,9
"Q54",2011,9,5.7878762322,92.3326564877,9
"Q54",2011,10,9.2449820882,95.577717694,10
"Q54",2011,11,20.2687141206,76.2597178027,11
"Q54",2011,12,6.7208648948,67.8925587228,12
"Q54",2011,13,3.9232776881,68.2527647682,12
"Q54",2011,14,22.0497982588,50.4180106432,13
"Q54",2011,15,13.4966941136,39.1924786368,14
"Q54",2011,16,24.2616708135,19.8638318264,15
"Q54",2011,17,24.061308769,23.9977819591,15
"Q54",2011,18,17.1141106425,23.4780328142,15
"Q54",2011,19,43.7547008436,7.6667582202,16
"Q54",2011,20,66.3456671676,1.9570068874,17
"Q54",2011,21,61.8434804042,0.8379876153,18
"Q54",2011,22,80.6491717267,10.7838471485,19
"Q54",2011,23,84.3545417336,18.2042485116,20
"Q54",2011,24,73.4646888842,42.8991091158,21
"Q54",2011,25,69.7923935482,27.8010507137,22
"Q54",2011,26,76.0224426842,37.3463220842,23
"Q54",2011,27,56.2613061172,19.9377812018,24
"Q54",2011,28,83.6714867021,88.4333298729,25
"Q54",2011,29,77.6472759884,91.4168144684,26
"Q54",2011,30,94.2203869334,87.0023400312,27
"Q54",2011,31,94.4513675839,59.8636890443,28
"Q54",2011,32,53.718739852,49.9403677665,29
"Q54",2011,33,52.947382844,55.3642328934,30
"Q54",2011,50,90.9378217378,46.2772841176,31
"Q54",2011,62,50.355207421,2.0616013743,32
"Q54",2011,65,76.7253985375,5.4570948338,33
"Q54",2011,66,91.0570242797,5.8098729071,34
"Q54",2011,68,87.8379209691,7.8383493864,35
"Q54",2011,70,89.7782028188,27.329360289,36
"Q54",2011,73,92.6886251486,29.6224206569,37
"Q54",2011,74,91.277511076,29.7547128236,38
"Q54",2011,75,95.9959235337,30.6366586741,39
"Q54",2011,76,94.8493929048,31.430409895,40
"Q54",2011,77,92.6004300741,31.8272863953,41
"Q54",2011,78,97.2747449945,32.0036752094,42
"Q54",2011,79,70.4194827482,33.9439570592,43
"Q54",2011,80,69.8021207864,36.2811140745,44
"Q54",2011,81,70.9927480627,38.3977856282,45
"Q54",2011,85,31.1287799621,46.5998852851,46
"Q54",2011,90,16.2238889055,55.2429580897,47
"Q54",2011,91,83.3399953077,56.0367097555,48
"Q54",2011,93,47.7975627196,57.8006014564,49
"Q54",2011,94,98.7740541416,59.6967857689,50
"Q54",2011,95,98.4212756234,64.0624197084,51
"Q54",2011,96,95.7754367374,64.8120747269,52
"Q54",2011,98,54.0593809716,65.7381176696,53
"Q54",2011,100,51.7222239564,66.3995776136,54
"Q54",2011,108,41.0506742275,79.3641863755,55
"Q54",2011,109,97.362940069,79.9815492272,56
"Q54",2011,110,93.9233499621,80.113841394,57
"Q54",2011,113,96.3927986992,81.7454418179,58
"Q54",2011,118,95.2021714229,84.4353777962,59
"Q54",2011,120,74.7851166877,84.6117666104,60
"Q54",2011,121,51.7663206037,85.6260046276,61
"Q54",2011,123,14.1072177966,87.6544811069,62
"Q54",2011,124,73.4621976896,88.00726007,63
"Q54",2011,126,73.8149762078,89.5506654194,64
"Q54",2011,130,74.7410191505,91.0940712138,65
"Q55",2011,27,62.8388533701,12.9354147173,1
"Q55",2011,37,5.0198923456,23.0170969427,2
"Q55",2011,51,19.219226366,12.4778398256,3
"Q55",2011,58,45.5453208351,5.5545620745,4
"Q56",2012,61,15.6192799919,87.095892591,1
"Q57",2011,25,9.1537393486,11.5724359767,1
"Q58",2011,0,73.4804810614,48.0948335771,1
"Q58",2011,1,73.173098406,18.6595305056,2
"Q58",2011,2,48.1105301379,19.3800704265,3
"Q58",2011,3,19.8444137427,7.3036981148,4
"Q58",2011,4,18.928611295,28.5421851171,5
"Q58",2011,5,17.4256954349,32.8113797423,6
"Q58",2011,6,12.2418748165,51.0092757727,7
"Q58",2011,7,37.4107512428,43.2901518804,8
"Q58",2011,8,45.6445691352,37.1328280587,9
